// AA-bridge03  #Check 3	bridge 1x sign rght
BridgeMidd,6
BridgeSign,1
BridgeMidd,1

WavesBlock,8

// BB-dropsd02  # Check # 4	island signs 1x miss normal
WavesBlock,1
TurtleSea2,1
WavesBlock,1
TurtleSea2,1
IslandLeft,1
IslandSign,2
IslandMidd,1

WavesBlock,8

// CC-dropsd01  # Check # 5	bridge signs 1x miss harder
WavesBlock,1
TurtleFly2,2
WavesBlock,1
BridgeLeft,1
BridgeSign,3

WavesBlock,8

// DD-dropsd01  #Check # 7	bridge signs 1x miss harder
WavesBlock,1
TurtleFly2,2
WavesBlock,1
BridgeLeft,1
BridgeSign,1
BridgeMidd,1
BridgeSign,1
